Date,Coin,Price_USD,Volume_24h,Market_Cap,Sentiment_Score,Social_Mentions,Volatility_Index
2025-07-06,Solana,288.3005,878627023.1,131457073318.42,-0.23,10047,0.0533
2025-07-07,Solana,273.4289,623000245.51,98530526294.47,-0.63,23993,0.0707
2025-07-08,Solana,284.8639,475861155.09,82638608670.03,0.69,11338,0.0491
2025-07-09,Solana,289.7705,594470768.22,128033069649.46,-0.05,15323,0.0603
2025-07-10,Solana,305.6207,349322516.57,88186015564.04,0.35,38693,0.0152
2025-07-11,Solana,282.4865,1078447249.06,126398953888.27,-0.77,24634,0.0727
2025-07-12,Solana,277.9079,824960302.49,60203383307.3,-0.21,27292,0.0148
2025-07-13,Solana,267.8963,368885837.7,40593055223.05,0.34,39551,0.0835
2025-07-14,Solana,250.3193,422232598.34,110672621823.6,-0.63,46111,0.0842
2025-07-15,Solana,259.5195,365958359.85,86930228594.74,0.53,10917,0.0313
2025-07-16,Solana,274.4634,947000766.86,125055688421.29,0.98,11145,0.0391
2025-07-17,Solana,269.1905,370632582.45,127900700203.97,0.29,30717,0.0533
2025-07-18,Solana,294.0536,1181251382.62,35713209734.96,1.0,40491,0.0637
2025-07-19,Solana,280.4854,303497436.96,84254365378.29,-0.59,17905,0.0359
2025-07-20,Solana,305.9838,611203527.04,76491601285.71,0.28,31273,0.0633
2025-07-21,Solana,316.6119,1444594601.83,110922878621.31,0.84,27234,0.0368
2025-07-22,Solana,293.6848,1137771557.29,122594732807.6,0.07,14349,0.015
2025-07-23,Solana,328.8951,424890750.93,69803399379.53,0.93,2002,0.0102
2025-07-24,Solana,320.4528,1372981277.22,103416308462.61,0.23,40034,0.0191
2025-07-25,Solana,343.9442,1022250523.2,131899659114.34,0.4,33573,0.0813
2025-07-26,Solana,347.2939,1523624081.67,53404223172.97,-0.39,28803,0.0965
2025-07-27,Solana,355.4436,1209560137.38,151286321810.77,0.64,12330,0.0484
2025-07-28,Solana,375.0188,1397819499.27,128422866656.19,0.66,27504,0.0561
2025-07-29,Solana,394.4264,1961879325.55,189251688381.6,0.37,15980,0.0232
2025-07-30,Solana,386.7237,746122383.22,91193926269.0,0.57,8017,0.0596
2025-07-31,Solana,399.4469,1396379415.8,57224115113.51,0.1,42353,0.023
2025-08-01,Solana,410.7896,1167170543.09,124305128638.71,0.02,17011,0.065
2025-08-02,Solana,416.4641,482185396.59,55941253289.96,0.7,19001,0.094
2025-08-03,Solana,411.8001,435636177.12,200880471836.47,0.48,18044,0.0276
2025-08-04,Solana,417.4393,616522038.8,48203375829.51,0.24,39292,0.0788
2025-08-05,Solana,467.1364,1679994062.61,187509296287.87,0.27,6250,0.0121
2025-08-06,Solana,459.3345,1501404779.35,142412507646.59,-0.3,41280,0.0438
2025-08-07,Solana,493.0475,1584515629.14,122003737449.53,0.72,24289,0.02
2025-08-08,Solana,475.2099,535764496.87,60036529491.22,-0.18,34087,0.0417
2025-08-09,Solana,450.5565,1296346687.64,157184205952.61,0.33,11416,0.0256
2025-08-10,Solana,539.5793,2535208584.85,180267036971.19,1.0,26159,0.0436
2025-08-11,Solana,557.602,1444394142.47,118408634557.39,0.71,37368,0.0476
2025-08-12,Solana,577.1464,2019833495.4,267847121946.76,0.17,6279,0.0371
2025-08-13,Solana,598.3356,2464708635.58,132617493980.9,0.71,26157,0.0691
2025-08-14,Solana,649.4562,2685956604.55,181776393890.83,0.38,16494,0.0927
2025-08-15,Solana,665.9969,2049352628.94,211457336933.3,-0.16,46166,0.0461
2025-08-16,Solana,699.279,3099070028.8,97963916331.41,-0.21,26574,0.0273
2025-08-17,Solana,655.5642,1681858033.38,309993154550.14,-0.31,26333,0.0344
2025-08-18,Solana,694.9213,3165208463.44,173601378298.9,0.97,34050,0.0869
2025-08-19,Solana,685.7444,1344682092.92,90731994490.72,-0.26,33263,0.0614
2025-08-20,Solana,714.0687,1514443846.81,182027882177.19,-0.03,33539,0.051
2025-08-21,Solana,641.3,777565020.47,218093956054.37,0.25,15030,0.0235
2025-08-22,Solana,666.1893,2786221920.78,203494909697.94,-0.27,23721,0.0505
2025-08-23,Solana,577.2439,1540214231.3,218092432448.14,-0.15,49070,0.0351
2025-08-24,Solana,568.2649,1089060619.51,69438320763.52,-0.16,6166,0.0949
2025-08-25,Solana,510.6809,984164291.31,109191863207.98,-0.96,8121,0.0896
2025-08-26,Solana,530.5883,2443677461.2,226928503979.29,0.89,15677,0.0176
2025-08-27,Solana,533.3241,2312315554.8,70376106924.36,-0.29,32241,0.0565
2025-08-28,Solana,509.1927,1636608219.59,225162147848.82,-0.01,17373,0.0303
2025-08-29,Solana,553.5253,1917656930.32,75699253502.54,0.29,22873,0.047
2025-08-30,Solana,524.2992,1519053155.94,227431374036.78,-0.68,38664,0.0889
2025-08-31,Solana,429.4683,1102301801.57,104925706718.02,-1.0,2293,0.0575
2025-09-01,Solana,443.1332,2065845924.86,152829378978.67,-0.19,23443,0.0401
2025-09-02,Solana,396.606,595881016.93,63914979959.75,-0.93,40725,0.0287
2025-09-03,Solana,376.4185,1006463034.67,47604706317.79,0.23,19595,0.082
2025-09-04,Solana,365.1106,868323465.88,68047594500.45,-0.02,10740,0.0662
2025-09-05,Solana,334.2808,1000369725.21,50523712637.14,-0.48,13559,0.0521
2025-09-06,Solana,324.7125,919107588.53,73048084319.4,-0.1,43741,0.0296
2025-09-07,Solana,297.6584,915465814.35,91010047925.01,0.29,40044,0.0401
2025-09-08,Solana,300.8562,469238128.95,100938385744.62,0.74,22747,0.0964
2025-09-09,Solana,278.9765,851594167.46,116039504261.72,0.07,41920,0.0568
2025-09-10,Solana,279.7601,551036507.98,101411898181.22,0.66,8973,0.0461
2025-09-11,Solana,299.5448,520406862.4,102894650958.07,0.27,16333,0.0569
2025-09-12,Solana,313.9057,395313062.64,83094868498.25,0.24,31129,0.0801
2025-09-13,Solana,312.6807,1266547520.89,90528362464.32,0.28,1037,0.0406
2025-09-14,Solana,294.4438,797874314.24,78265617276.7,0.02,39758,0.0261
2025-09-15,Solana,297.5504,1043382624.41,129989764420.19,0.18,33311,0.0626
2025-09-16,Solana,285.4272,1116127061.8,54802080889.18,-0.18,39206,0.0699
2025-09-17,Solana,289.157,1074873785.75,29577401981.56,0.85,49503,0.0741
2025-09-18,Solana,259.687,748418622.92,93624416801.18,0.06,29207,0.0894
2025-09-19,Solana,272.5248,695372619.92,49322862457.27,0.31,44624,0.0434
2025-09-20,Solana,273.3404,684400635.88,124655830549.85,0.46,34241,0.0168
2025-09-21,Solana,309.8344,1103070936.49,137448281232.95,0.52,1058,0.0963
2025-09-22,Solana,334.424,996308428.05,43706189791.42,0.03,3636,0.0492
2025-09-23,Solana,346.1192,1521723156.92,49341149836.21,0.13,31635,0.0661
2025-09-24,Solana,343.8904,1547096643.81,102502928374.92,-0.01,15834,0.07
2025-09-25,Solana,329.18,553760274.35,113135569195.19,-0.69,16577,0.0592
2025-09-26,Solana,348.1225,537826537.52,73092966533.51,0.85,28190,0.0285
2025-09-27,Solana,343.6776,1210296422.83,132906700062.85,-0.1,8296,0.078
2025-09-28,Solana,368.1138,811655125.05,124410084439.11,0.61,22383,0.0823
2025-09-29,Solana,377.3348,405364294.84,86760452136.12,-0.28,46438,0.0598
2025-09-30,Solana,386.9492,1762387514.43,42621911633.35,-0.15,25660,0.054
2025-10-01,Solana,401.1392,765214448.35,160479810127.53,0.84,43493,0.0203
2025-10-02,Solana,379.4065,1789706854.12,70532219791.54,0.02,3674,0.0176
2025-10-03,Solana,356.5176,1379629532.47,154653579093.72,0.43,49564,0.0406
2025-10-04,Solana,334.27,1353998574.1,89623159884.89,0.49,44833,0.038
2025-10-05,Solana,355.613,642182374.66,117647808525.17,0.3,23820,0.0958
2025-10-06,Solana,335.79,650350574.26,150829979249.22,-0.39,20504,0.0805
2025-10-07,Solana,319.5816,985931782.35,142357346683.07,0.37,26666,0.0694
2025-10-08,Solana,330.208,557522936.46,82092286097.61,0.96,44794,0.0566
2025-10-09,Solana,325.5445,723270835.16,59755494159.16,0.25,3076,0.0251
2025-10-10,Solana,318.4516,727932577.38,130583766274.87,0.42,38555,0.0981
2025-10-11,Solana,309.8555,507704429.23,84662476234.79,0.38,33406,0.0438
2025-10-12,Solana,266.9288,486005649.26,47197497427.08,-0.73,41262,0.0196
2025-10-13,Solana,251.7104,1045657311.49,116232358457.14,-0.04,26784,0.0544
2025-10-14,Solana,269.8068,450249186.38,48360631264.58,0.94,22125,0.0887
2025-10-15,Solana,261.3447,291093401.0,28832291388.51,0.24,24216,0.0899
2025-10-16,Solana,231.805,815355587.2,25060902718.29,-1.0,3581,0.011
2025-10-17,Solana,218.0173,1069142337.57,76071951117.6,-0.36,16600,0.0898
2025-10-18,Solana,222.9426,518309337.43,81300492999.48,-0.2,31284,0.0344
2025-10-19,Solana,227.7141,335792350.03,51102834154.35,-0.09,21171,0.0135
2025-10-20,Solana,223.9211,734808016.57,51054987257.77,0.59,26091,0.0863
2025-10-21,Solana,214.8853,993934310.26,50669442135.25,-0.65,15333,0.0877
2025-10-22,Solana,197.0216,814929824.44,73304511974.12,-0.63,31535,0.0637
2025-10-23,Solana,201.571,703495571.12,24844334085.77,0.02,24487,0.0617
2025-10-24,Solana,211.906,478955424.52,99944727058.03,0.56,11404,0.0832
2025-10-25,Solana,228.5052,723794883.59,43189402349.52,0.59,44934,0.0808
2025-10-26,Solana,213.5072,291432903.99,106725684073.71,-0.54,34700,0.0901
2025-10-27,Solana,231.2136,859139381.7,38984717190.63,0.13,19047,0.0597
2025-10-28,Solana,230.6595,899660548.62,94251748382.97,-0.2,42516,0.0971
2025-10-29,Solana,231.2579,1123942550.84,43792152674.65,0.17,16577,0.0997
2025-10-30,Solana,243.8882,497919471.04,32275845799.05,0.13,25298,0.0205
2025-10-31,Solana,236.2161,253654917.25,106290946707.09,0.57,16015,0.0865
2025-11-01,Solana,205.7848,654896556.07,91265668183.05,-0.54,26568,0.055
2025-11-02,Solana,214.6936,821667137.19,56126948464.77,-0.21,49876,0.0449
2025-11-03,Solana,219.3984,913055082.14,83581688743.31,0.56,27204,0.0652
2025-11-04,Solana,214.8752,381393935.09,69367375507.27,-0.18,32748,0.015
2025-11-05,Solana,223.116,456721112.43,98434884038.77,0.54,27267,0.0556
2025-11-06,Solana,234.4094,715034005.21,52981778240.67,0.12,22236,0.0884
2025-11-07,Solana,213.3781,495550046.05,66033906060.94,-0.21,33615,0.0292
2025-11-08,Solana,213.8797,950063581.01,62912497241.09,0.52,2104,0.0484
2025-11-09,Solana,184.8661,535194983.38,44656695588.3,0.03,18654,0.0946
2025-11-10,Solana,183.679,771142244.51,83864532251.3,-0.19,46704,0.0486
2025-11-11,Solana,179.7548,597231517.93,29902419378.47,-0.17,43369,0.0423
2025-11-12,Solana,185.2399,758068558.32,29601979930.91,0.26,4646,0.0496
2025-11-13,Solana,173.4988,404372263.55,57387125931.66,0.39,22471,0.0568
2025-11-14,Solana,169.2847,732268970.02,61449939978.59,0.55,26906,0.0669
2025-11-15,Solana,136.7882,287021198.05,24327465874.16,-1.0,22107,0.0821
2025-11-16,Solana,141.5006,450593766.99,36264755452.16,-0.16,48728,0.0507
2025-11-17,Solana,140.8916,261498745.14,67434298856.61,0.12,15878,0.0836
2025-11-18,Solana,141.7699,411431426.23,28162170288.62,-0.33,10145,0.058
2025-11-19,Solana,129.2083,293651814.46,47463930490.96,-0.49,24042,0.0405
2025-11-20,Solana,132.4235,273694677.57,52447613656.35,-0.18,19226,0.0692
2025-11-21,Solana,145.6877,709198904.54,40683500746.07,0.83,3802,0.0746
2025-11-22,Solana,144.217,236558627.81,68504573722.73,0.68,25119,0.0602
2025-11-23,Solana,149.9864,622339273.24,59194055846.65,1.0,28185,0.0151
2025-11-24,Solana,142.3016,702494364.76,40295507031.27,-0.27,7105,0.0253
2025-11-25,Solana,141.7876,153074788.32,46468645090.92,0.26,3749,0.0357
2025-11-26,Solana,128.9019,489325847.22,48601875454.79,0.16,43949,0.0354
2025-11-27,Solana,135.1263,271826352.26,45520801485.65,-0.11,35129,0.0706
2025-11-28,Solana,136.5573,158672930.88,61652757433.8,0.45,25512,0.0117
2025-11-29,Solana,126.7037,330894125.12,30758017805.86,-0.33,37541,0.078
2025-11-30,Solana,120.7345,572386614.88,26556067131.39,-0.47,14495,0.0339
2025-12-01,Solana,121.2977,127006041.71,22505040822.44,0.05,3064,0.0379
2025-12-02,Solana,128.1428,429476028.29,14750924538.27,-0.12,31078,0.0575
2025-12-03,Solana,139.6464,419719172.47,16367334976.29,0.85,31011,0.0294
2025-12-04,Solana,138.6622,623083733.84,62123732376.54,-0.21,6616,0.0896
2025-12-05,Solana,127.4474,170270549.99,47328503051.39,-0.5,8975,0.0177
2025-12-06,Solana,129.3983,482151593.79,47128544046.41,-0.27,11960,0.05
2025-12-07,Solana,143.3854,533456454.21,49590848598.06,1.0,28992,0.0864
2025-12-08,Solana,129.568,476333597.01,56969469413.87,-0.34,22387,0.0654
2025-12-09,Solana,122.2765,583177982.88,35717795172.69,-0.04,16324,0.0363
2025-12-10,Solana,126.8812,544618436.36,56863618021.73,0.43,7243,0.0479
2025-12-11,Solana,128.1774,149697206.7,31246828849.92,0.08,33628,0.0736
2025-12-12,Solana,124.114,357985947.92,58418356635.91,-0.41,10560,0.0976
2025-12-13,Solana,125.8773,326250275.53,47765744474.47,0.54,48452,0.0904
2025-12-14,Solana,133.3862,298863641.82,27060172792.34,-0.04,42098,0.0408
2025-12-15,Solana,132.7326,372360947.79,43222238640.34,-0.39,5923,0.0998
2025-12-16,Solana,131.384,333291777.02,41151062798.25,0.37,40235,0.0103
2025-12-17,Solana,136.1586,371622636.97,21126311185.11,-0.05,22325,0.0125
2025-12-18,Solana,134.0848,659301459.61,45119163879.09,-0.18,28949,0.0841
2025-12-19,Solana,143.4106,194254254.76,32398501804.25,0.47,23821,0.028
2025-12-20,Solana,160.9934,754885669.37,19470460733.26,0.7,7076,0.0155
2025-12-21,Solana,152.5289,445528853.46,73131889123.05,0.16,23032,0.0313
2025-12-22,Solana,141.2415,493634805.89,50366189520.49,-0.06,9001,0.0483
2025-12-23,Solana,144.5329,624487970.54,65150751167.27,0.45,16303,0.0758
2025-12-24,Solana,133.5296,326059499.11,49462349515.56,0.05,17457,0.0662
2025-12-25,Solana,123.2272,335385827.89,29918749776.25,-0.51,42443,0.0314
2025-12-26,Solana,108.1993,285437792.95,33008930998.41,-0.69,13303,0.0553
2025-12-27,Solana,105.8259,264451013.54,39187211812.33,-0.04,16128,0.0934
2025-12-28,Solana,105.7223,497118660.2,51180264357.03,-0.11,19280,0.0834
2025-12-29,Solana,102.5462,442560707.18,20659758695.27,0.63,40427,0.0391
2025-12-30,Solana,111.2032,159687741.51,50040404126.63,0.98,32644,0.0984
2024-01-01,Cardano,0.5,1972988.42,172982017.16,0.44,12039,0.0247
2024-01-02,Cardano,0.5334,2507670.28,228798270.4,0.91,28785,0.0344
2024-01-03,Cardano,0.5255,1464617.57,167363242.76,-0.31,5570,0.0139
2024-01-04,Cardano,0.53,896959.71,99301576.57,0.7,7706,0.0428
2024-01-05,Cardano,0.509,606385.04,161345800.9,-0.28,12655,0.0442
2024-01-06,Cardano,0.5244,1041358.13,130282369.03,-0.33,34202,0.0825
2024-01-07,Cardano,0.5011,788161.29,189925433.06,0.37,48907,0.0688
2024-01-08,Cardano,0.5023,1623221.63,145816698.66,0.74,10449,0.0493
2024-01-09,Cardano,0.497,864731.56,215934266.31,0.3,25630,0.0687
2024-01-10,Cardano,0.5128,592703.25,190379862.62,-0.04,10122,0.0148
2024-01-11,Cardano,0.513,586832.44,191762410.11,-0.17,47371,0.0262
2024-01-12,Cardano,0.5085,2199725.44,95011321.22,0.06,11991,0.0664
2024-01-13,Cardano,0.4886,1644375.38,241199131.44,0.47,25887,0.0677
2024-01-14,Cardano,0.4899,1191584.54,213921188.37,-0.29,14859,0.0797
2024-01-15,Cardano,0.484,2215263.16,201154766.4,0.51,24640,0.0463
2024-01-16,Cardano,0.4634,593548.52,107554507.57,-0.33,49339,0.075
2024-01-17,Cardano,0.4676,2301116.06,146939541.58,0.6,26532,0.0716
2024-01-18,Cardano,0.4766,1651363.61,73791316.79,0.79,40229,0.0967
2024-01-19,Cardano,0.469,813133.86,147909893.43,-0.02,39764,0.0294
2024-01-20,Cardano,0.4913,1825758.51,77798106.01,0.21,38620,0.0597
2024-01-21,Cardano,0.4983,2019720.36,160049524.25,0.61,3512,0.0642
2024-01-22,Cardano,0.4668,1268404.02,167800773.79,-0.13,16446,0.0999
2024-01-23,Cardano,0.4985,2216400.22,127643834.44,0.73,22912,0.0281
2024-01-24,Cardano,0.5181,830429.83,155119472.55,0.51,35031,0.0571
2024-01-25,Cardano,0.5445,1151890.87,245184893.1,-0.05,36515,0.0412
2024-01-26,Cardano,0.556,763910.62,79742732.3,0.7,16416,0.0573
2024-01-27,Cardano,0.4916,906190.25,204828287.38,-0.82,8280,0.0309
2024-01-28,Cardano,0.5189,1014410.2,87332216.94,0.99,11974,0.0143
2024-01-29,Cardano,0.521,2433340.27,59749764.33,-0.15,44746,0.0615
2024-01-30,Cardano,0.5307,696538.5,92467394.94,0.55,44775,0.0402
2024-01-31,Cardano,0.5456,1478366.75,221519428.38,0.01,37531,0.0264
2024-02-01,Cardano,0.599,1874494.29,156957073.37,0.4,13227,0.0392
2024-02-02,Cardano,0.5832,2679663.03,261860792.01,-0.23,14031,0.0144
2024-02-03,Cardano,0.5686,2837792.84,176201504.95,0.35,44283,0.0955
2024-02-04,Cardano,0.545,2187305.59,59348392.38,0.02,34000,0.0623
2024-02-05,Cardano,0.5164,2521519.67,199672785.95,0.39,46312,0.0833
2024-02-06,Cardano,0.4897,2031629.13,70567821.05,-0.36,3028,0.0481
2024-02-07,Cardano,0.4449,2158934.26,184961046.78,-0.06,31433,0.0913
2024-02-08,Cardano,0.4548,1741538.74,76064353.57,0.59,19313,0.0535
2024-02-09,Cardano,0.5005,660157.58,119203166.13,0.2,49790,0.0617
2024-02-10,Cardano,0.5523,1440266.54,223416982.02,0.54,10650,0.0543
2024-02-11,Cardano,0.5293,1898385.14,254974553.1,-0.08,27224,0.076
2024-02-12,Cardano,0.5227,1255878.57,129918683.64,-0.1,31364,0.061
2024-02-13,Cardano,0.5554,1162771.15,239803974.29,0.23,19361,0.0344
2024-02-14,Cardano,0.568,1879758.95,100143091.79,0.51,3413,0.0231
2024-02-15,Cardano,0.5724,2709557.37,242035040.17,-0.18,41794,0.0646
2024-02-16,Cardano,0.5656,644726.24,205306121.63,0.36,32070,0.054
2024-02-17,Cardano,0.5995,2444003.86,106165003.22,1.0,39186,0.0186
2024-02-18,Cardano,0.5679,2209680.9,125508709.18,-0.03,23409,0.0456
2024-02-19,Cardano,0.5821,2826720.68,88896298.86,0.42,30854,0.0563
2024-02-20,Cardano,0.5928,2799481.29,150077281.73,-0.32,32206,0.0844
2024-02-21,Cardano,0.5946,2407620.94,107901485.11,0.64,30655,0.0168
2024-02-22,Cardano,0.6186,1906442.56,221227460.27,0.07,10952,0.0414
2024-02-23,Cardano,0.6203,1127144.39,308790916.69,0.31,37365,0.084
2024-02-24,Cardano,0.6044,1922403.98,63338133.08,0.64,18762,0.0684
2024-02-25,Cardano,0.6078,2468321.41,192272662.0,0.3,1620,0.0361
2024-02-26,Cardano,0.56,2566197.58,184494023.81,0.05,34697,0.0861
2024-02-27,Cardano,0.5777,2402538.12,269022187.97,0.24,16455,0.0544
2024-02-28,Cardano,0.6033,1074606.1,182454137.57,-0.2,23210,0.0549
2024-02-29,Cardano,0.5841,1985357.75,185454471.4,0.38,48673,0.0979
2024-03-01,Cardano,0.5586,1300813.7,161246761.46,-0.67,1974,0.0952
2024-03-02,Cardano,0.5419,561803.56,112467558.19,0.26,13679,0.0423
2024-03-03,Cardano,0.5407,973711.82,66186212.09,-0.48,28429,0.0227
2024-03-04,Cardano,0.5471,794817.67,144130782.19,0.68,19073,0.0393
2024-03-05,Cardano,0.5918,2586677.61,71629256.59,0.11,5671,0.0127
2024-03-06,Cardano,0.6365,1294559.81,203790095.67,0.55,31365,0.0119
2024-03-07,Cardano,0.6636,1419196.57,147917005.83,0.49,47367,0.0456
2024-03-08,Cardano,0.6682,3234098.75,209452925.42,0.13,46578,0.0947
2024-03-09,Cardano,0.6379,1605266.33,98062628.44,-0.28,9917,0.0884
2024-03-10,Cardano,0.6921,718686.88,327422057.12,0.53,42121,0.056
2024-03-11,Cardano,0.6843,1461179.71,313264641.55,-0.15,8784,0.0609
2024-03-12,Cardano,0.6946,1026034.05,122245305.6,0.14,47993,0.0105
2024-03-13,Cardano,0.7171,1011943.93,170214786.54,0.13,34426,0.0294
2024-03-14,Cardano,0.72,943148.35,248681951.83,0.26,36665,0.0122
2024-03-15,Cardano,0.7621,2570751.88,105385530.49,0.1,13291,0.0779
2024-03-16,Cardano,0.7803,1371227.59,188688829.33,0.9,19926,0.0231
2024-03-17,Cardano,0.8196,2003931.3,164287350.9,0.4,27154,0.0882
2024-03-18,Cardano,0.8388,3730888.83,391038135.13,-0.13,26650,0.0679
2024-03-19,Cardano,0.838,2260421.69,369568144.44,0.12,47340,0.0306
2024-03-20,Cardano,0.842,3925868.33,279474843.34,0.65,4205,0.0242
2024-03-21,Cardano,0.8402,2513619.72,258892796.57,-0.48,37812,0.0665
2024-03-22,Cardano,0.7871,2042723.34,371726269.2,0.07,31294,0.0911
2024-03-23,Cardano,0.7485,2995055.56,354006008.06,-0.03,37201,0.0747
2024-03-24,Cardano,0.7769,1004344.5,378936220.09,-0.09,40479,0.0414
2024-03-25,Cardano,0.7288,989633.37,109428903.36,0.25,8384,0.0629
2024-03-26,Cardano,0.7148,2578882.78,117384847.6,-0.12,18261,0.038
2024-03-27,Cardano,0.678,1998504.99,251321155.06,-0.38,4059,0.0999
2024-03-28,Cardano,0.6631,2759744.61,209931277.84,0.47,32734,0.0774
2024-03-29,Cardano,0.6587,3072658.44,70730057.06,0.3,24391,0.0653
2024-03-30,Cardano,0.6459,1649362.87,80605692.43,0.57,16915,0.0481
2024-03-31,Cardano,0.6004,2032891.83,273342025.99,-0.03,41281,0.0656
2024-04-01,Cardano,0.5955,1788086.52,266504166.69,0.42,47633,0.0407
2024-04-02,Cardano,0.5675,2795860.86,137855660.41,0.35,35442,0.0126
2024-04-03,Cardano,0.55,2378497.18,251042902.86,-0.58,43568,0.0456
2024-04-04,Cardano,0.5709,2653135.06,192675498.51,0.7,26793,0.0937
2024-04-05,Cardano,0.5988,1207966.45,252904464.66,0.54,47746,0.0664
2024-04-06,Cardano,0.5601,2291011.03,151781119.67,-0.73,32989,0.0176
2024-04-07,Cardano,0.6046,1246678.76,87888362.65,0.56,26305,0.0896
2024-04-08,Cardano,0.5898,1082287.9,161308245.04,-0.52,17767,0.0342
2024-04-09,Cardano,0.5727,2735719.48,162021992.99,0.31,39652,0.0319
2024-04-10,Cardano,0.5477,590012.64,175476958.68,-0.01,19196,0.0367
2024-04-11,Cardano,0.5498,2672873.01,78199462.79,0.76,19708,0.0619
2024-04-12,Cardano,0.6048,965926.95,300330065.23,0.24,14383,0.059
2024-04-13,Cardano,0.5589,2390683.24,110462179.87,-0.09,6248,0.0542
2024-04-14,Cardano,0.5019,1055941.39,90059847.01,-0.73,37197,0.0746
2024-04-15,Cardano,0.5092,1223481.76,158215502.33,0.37,27440,0.0385
2024-04-16,Cardano,0.5242,978683.12,165059374.82,0.59,22230,0.0804
2024-04-17,Cardano,0.5261,1758245.64,145165040.99,0.46,30654,0.0258
2024-04-18,Cardano,0.5423,1297378.06,221666999.08,0.71,17611,0.0804
2024-04-19,Cardano,0.5122,1858935.81,157061081.47,0.33,23457,0.0697
2024-04-20,Cardano,0.4885,519053.23,167977493.79,-0.63,11256,0.0715
